,Alkollü içecekler ve tütün,Ev eşyası,Eğitim,Eğlence ve kültür,Giyim ve ayakkabı,Gıda ve alkolsüz içecekler,Haberleşme,Konut,Lokanta ve oteller,Sağlık,Ulaştırma,Çeşitli mal ve hizmetler,TÜFE
2025-05-02,111.15844789133696,112.79953844549046,117.9001675686904,108.17002102114276,113.048266881317,113.5692039417629,95.3328106213428,119.70033021358002,114.49108693027917,122.3764659665578,108.08110389570425,115.1902474535244,113.1691703664785
2025-05-03,111.15844789133696,113.03570669065893,117.9001675686904,108.2935412368179,112.93723519827051,113.73079504707609,95.38223754071495,120.17665245350904,114.01685177606376,122.3764659665578,109.22998378390334,115.13098854722828,113.41650240925132
2025-05-04,111.15844789133696,113.20381027722524,117.9001675686904,108.2965247898517,112.87066539602851,113.85580924485645,95.36842164666116,120.26968426903032,114.10167393466652,122.3764659665578,110.5122187555682,115.26839045642876,113.65929759820686
2025-05-05,111.15844789133696,113.43450492667344,117.9001675686904,108.43980539960044,112.98007492583648,113.89851563087385,95.37053169863528,120.26945780685747,114.150632338828,122.3764659665578,110.5395828126032,115.30571873629512,113.71123449072316
2025-05-06,111.15844789133696,113.59276582107292,117.9001675686904,108.6470861505469,113.13520857629788,114.27171465966424,95.3554259967569,120.44930467947134,114.2977995502874,122.3764659665578,110.5411190203056,115.66714884501523,113.90074171248374
2025-05-07,111.15844789133696,113.30622151540764,117.9001675686904,108.47919724483408,112.21490737586,114.19733131964118,95.3091215978274,120.60382523317044,114.93492431693184,122.3764659665578,109.90775328586172,115.54932174751292,113.7688576931047
2025-05-08,111.15844789133696,114.0341697173886,117.9001675686904,108.3414523529832,111.63239910533612,114.23316640439847,95.28793948240866,120.64683265693633,115.1878000228181,122.3764659665578,109.98482829647722,115.47367835588096,113.82477473985372
2025-05-09,111.15844789133696,114.03317160093307,117.9001675686904,108.30047823134755,111.79233278364508,113.80484108154668,95.26831557431537,120.63070572631152,115.144053807843,122.3764659665578,110.01099347783602,115.29672048414965,113.705691220176
2025-05-10,111.15844789133696,113.99018899543364,117.9001675686904,108.25600700741104,111.94081354018424,113.5813830037576,95.25206664249622,120.61041673301848,114.49909545464546,122.3764659665578,110.00061535853035,115.3126630416092,113.58890701760149
2025-05-11,111.15844789133696,114.06204783375388,117.9001675686904,108.37649388070244,111.99296188383704,113.56595309248672,95.25414279184928,120.61539878490314,114.53113058030031,122.3764659665578,110.0004112620128,115.42927601749604,113.60503856279304
2025-05-12,111.15844789133696,114.215343592881,117.9001675686904,108.5282738986916,112.16644929973276,113.7910115483985,95.29258067926592,120.60637574216304,115.22058501825032,122.3764659665578,110.002314208127,115.63173022261576,113.7662141136015
2025-05-13,111.15844789133696,114.21619519364702,117.9001675686904,108.46266145152477,112.37517688668832,114.09577421116342,95.29258067926592,120.5098318927084,115.80714810399829,122.3764659665578,110.00221540868422,115.59380240271844,113.90204298217284
2025-05-14,111.15844789133696,114.34545924860645,117.9001675686904,108.46521972740808,112.2254885829526,114.6966575918466,95.24327709675336,120.46889575900602,116.06378214631188,122.3764659665578,110.31598148982006,115.70212022772324,114.13019381469316
2025-05-15,111.15844789133696,114.05583994664786,117.9001675686904,108.39604941239702,112.3352572113884,114.84078040851053,95.32592917337108,120.46067498947956,116.59020655330188,122.3764659665578,111.08242006433828,116.65634937367297,114.34084329815376
2025-05-16,111.15844789133696,114.06613053849824,117.9001675686904,108.48186339709665,112.74010502238812,114.60081537949752,95.34817172983404,120.4195174592281,117.34379565006616,122.3764659665578,111.08394629261753,116.67415819771372,114.36937844633049
2025-05-17,111.15844789133696,114.00837705268124,117.9001675686904,108.31253154538862,112.5767583715652,114.52255157088248,95.28343805274989,120.3834454964788,116.8892103140072,122.3764659665578,111.04420906376752,116.53971754514409,114.26759481352482
2025-05-18,111.15844789133696,114.01053753711444,117.9001675686904,108.3225625198912,112.54930026891994,114.54432223711947,95.30194259215594,120.48198986501644,116.38247115618566,122.3764659665578,111.03640767958372,116.56801632201766,114.24401310082368
2025-05-19,111.15844789133696,114.1354392628202,117.9001675686904,108.39473305505268,112.9983500983436,114.57745950256206,95.34836224308545,120.46451018067596,116.26778669177934,122.3764659665578,110.99447722305274,116.77476833028668,114.29187745245538
2025-05-20,111.15844789133696,114.07451147001,117.9001675686904,108.41143016197564,113.06573077587336,115.37699780971856,95.3379925555234,120.38381298279626,116.4205420481669,122.3764659665578,111.50035558717892,116.70319806251948,114.58330307520504
2025-05-21,111.15844789133696,113.98145855667056,117.9001675686904,108.39497228831226,113.09827073370518,115.49262678047054,95.26952285647675,120.31049618312164,116.34266713253704,122.3764659665578,111.78749162069737,116.7706028365374,114.63035684485376
2025-05-22,111.15844789133696,113.97087232852594,117.9001675686904,108.31429967003248,113.05774040434063,116.28733893313048,95.24423672956502,120.27020685315878,116.717286470303,122.3764659665578,112.20974762611355,116.77210435340636,114.93074370635722
2025-05-23,111.15844789133696,113.99687596104964,117.9001675686904,108.56677061121216,113.03413577913004,115.60943934043426,95.2217384138732,120.23154678356693,116.96478237111552,122.3764659665578,111.5953188964662,116.82871886563257,114.67930756764012
2025-05-24,111.15844789133696,113.92477492680642,117.9001675686904,108.49569411019696,113.0245905657218,115.58487315162456,95.22593440233324,120.1993930971956,116.36868028667048,122.3764659665578,111.82464614630044,116.81248373658576,114.6372032393809
2025-05-25,111.15844789133696,113.84150517600082,117.9001675686904,108.25477240521082,113.05810976114202,115.50692519485592,95.22493471816148,120.18169735913249,116.36984025478613,122.3764659665578,111.82074125470676,116.68672938985571,114.59822194167704
2025-05-26,111.15844789133696,113.9666005254488,117.9001675686904,108.3521915555164,113.06143104632451,115.83716343893728,95.27640319265426,120.18518934386228,116.4269181066389,122.3764659665578,111.61936395211552,116.87868517909271,114.69139782753643
2025-05-27,111.15844789133696,114.0365579696962,117.9001675686904,108.2271323392012,113.09268622624892,116.60834948252902,95.20766424336728,120.1077601525038,116.5181026254869,122.36860525534028,111.69463664548108,116.83240274707536,114.91555981599468
2025-05-28,111.15844789133696,113.7967213905086,117.9001675686904,108.1648019238868,113.10546710276591,116.66938471595329,95.20473909002536,120.20178229780542,116.79069415804284,122.35961690292176,111.91986397645458,116.8879468050784,114.98397978956125
2025-05-29,111.15844789133696,113.81552515946142,117.9001675686904,108.18472037369712,112.90531070985918,116.76187182695062,95.15690060627786,120.20051445230176,116.94416265793816,122.35961690292176,112.70777496260791,117.8824628948067,115.1500028551267
2025-05-30,111.15844789133696,113.69599240125186,117.9001675686904,108.12360238700832,112.7586431889355,116.2145736907994,95.12551518918048,120.05117854061376,117.09308668127456,122.35961690292176,112.8682438731581,117.8751167527168,114.98217553380071
2025-05-31,111.15844789133696,113.67409770116082,117.9001675686904,108.20610839659136,112.61769494932015,116.2067328395347,95.1520412380137,120.51641267980216,117.64374976457016,122.35961690292176,112.89691301671172,117.81649728861645,115.094268770071
2025-06-01,111.15844789133696,114.08499722090748,118.0565500568811,108.38855670110776,112.67584633748316,116.3744039318116,95.15290185153724,121.25067567385878,117.7883903143172,122.35961690292176,112.83209625716104,118.02773875924322,115.316643061655
2025-06-02,111.15786423012082,114.20308967613202,118.0565500568811,108.5027975200876,113.3282662297711,116.87218474113932,95.1967670716346,121.44419803135256,117.88740896605648,122.36405643592153,112.9289486867168,118.2750616231234,115.58470848119488
2025-06-03,111.15786423012082,114.28543830826368,118.0565500568811,108.4599547848744,112.95996598255071,115.73054999144004,95.13297683818574,121.51377820391792,118.04505391429004,122.37006523406572,113.50088539257936,118.2824188109532,115.3390320523442
2025-06-04,111.15786423012082,114.24371976856298,118.0565500568811,108.47228578829989,112.7937800693318,115.61298669819972,95.14515612381336,121.79857413564878,119.61885218338264,122.37006523406572,113.99306894429157,118.10377788122226,115.5331403672526
2025-06-05,111.15786423012082,114.6764689780562,118.0565500568811,108.51055495363468,112.7373404005662,115.59623781532976,95.07698513166744,121.8057993580981,121.21535169844846,122.37006523406572,113.08136448810018,118.0070232468952,115.57250198132236
2025-06-06,111.15786423012082,114.6764689780562,118.0565500568811,108.51055495363468,112.7373404005662,115.57490661625926,95.07698513166744,121.8057993580981,121.21535169844846,122.37006523406572,113.08136448810018,118.0070232468952,115.56648999223928
2025-06-07,111.15786423012082,114.6764689780562,118.0565500568811,108.51055495363468,112.7373404005662,115.56830197889384,95.07698513166744,121.8057993580981,121.21535169844846,122.37006523406572,113.08136448810018,118.0070232468952,115.56462854002524
2025-06-08,111.15786423012082,114.6764689780562,118.0565500568811,108.51055495363468,112.7373404005662,115.52688850906657,95.07698513166744,121.8057993580981,121.21535169844846,122.37006523406572,113.08136448810018,118.0070232468952,115.5529565600456
2025-06-09,111.1579466778936,114.86165165945836,118.0565500568811,108.7149042953254,112.7226112409122,115.60337301756904,95.1190809453756,122.127047971087,119.5586392665188,122.37006523406572,112.35923158513988,117.91093806951184,115.40001253245154
2025-06-10,111.1579466778936,114.93791379491502,118.0565500568811,108.78903267618172,112.68852027928251,116.36271791037876,95.12758873875777,122.3557251370791,119.38954580743008,122.37006523406572,112.1457038505387,117.95723643177676,115.61428294772853
2025-06-11,111.1579466778936,114.02571701509488,118.0565500568811,108.69329636805298,112.7790828268345,116.54482018433296,95.042458344307,122.45878115609842,119.53452441654774,122.37006523406572,112.18039632909252,116.63578012586844,115.5781416005394
2025-06-12,111.1579466778936,113.82952996675054,118.0565500568811,108.6761661913708,112.71666249305936,117.21401703147072,95.06978422640418,122.50519942980851,119.61021621644984,122.37006523406572,112.36092031532228,116.432707325037,115.7772778636043
2025-06-13,111.15917850073998,113.86370372355228,118.0565500568811,108.56578678489323,112.76044821158732,116.8641472566012,95.0829185218244,122.7701158648848,119.92602439066988,122.37006523406572,112.66069359107424,116.43320977718672,115.793736236636
2025-06-14,111.15917850073998,113.92940674171224,118.0565500568811,108.54275845109152,112.86090608210527,116.58238803738617,95.0780978216798,122.8832262672996,119.31802681513172,122.37006523406572,113.27607415742602,116.71130334198872,115.784818153163
2025-06-15,111.15917850073998,113.9000645275782,118.0565500568811,108.57696118285205,112.84274310193962,116.57013092139375,95.0684526467048,123.04420092415803,119.5355819231222,122.3758788696512,113.12128160574368,117.06615937746416,115.8151916447358
2025-06-16,111.15917850073998,114.0475227881894,118.0565500568811,108.68339728025924,112.84795494316968,116.66757218015044,95.0928819513455,123.12600946856946,119.86389788141246,122.3778352122675,112.75269173842634,117.59073540728583,115.87010492486417
2025-06-17,111.15917850073998,114.00035741852072,118.0565500568811,108.70547482413517,113.02391743505588,117.62601831936516,95.11804281241928,123.38704611329987,119.80917375035992,122.37955348774662,113.5767396642788,117.16209095176208,116.28379192774966
2025-06-18,111.15917850073998,114.16886314530257,118.0565500568811,108.72731179911167,113.2229154387706,117.3818366729727,95.109328610074,123.54657447000687,119.87007455856003,122.37955348774662,113.3761014240912,117.23734301175833,116.25151533774164
